site_name,country,text_type,source,text,chars
Mogao Caves,China,qa,curated_csv,"Question: Where is Mogao Caves? Answer: Mogao Caves is in China, Asia.",70
Mogao Caves,China,qa,curated_csv,Question: What is the architecture of Mogao Caves? Answer: Rock-cut cave & mural architecture using Sandstone.,110
Mogao Caves,China,qa,curated_csv,"Question: What era is Mogao Caves from? Answer: Mogao Caves belongs to the 4th-14th century CE era, associated with Ancient Chinese.",132
Mogao Caves,China,qa,curated_csv,Question: What religion is linked to Mogao Caves? Answer: Buddhism. Structure type: 492 caves with sculptures. Preservation: Good.,130
Mogao Caves,China,qa,curated_csv,Question: Tell me about Mogao Caves. Answer: Site: Mogao Caves. Country: China. Continent: Asia. Era: 4th-14th century CE (midpoint 900 CE). Civilization: Ancient Chinese. Religion: Buddhism. Architecture: Rock-cut cave & mural architecture. Material: Sandstone. Structure: 492 caves with sculptures. Preservation: Good. Popularity: High.,338
Mogao Caves,China,wiki_description,wikipedia_rest,"Mogao Caves: Caves near Dunhuang City, Gansu, China.",52
Mogao Caves,China,wiki_summary,wikipedia_rest,"Background (Mogao Caves): The Mogao Caves, also known as the Thousand Buddha Grottoes or Caves of the Thousand Buddhas, form a system of 500 temples 25 km (16 mi) southeast of the center of Dunhuang, an oasis located at a religious and cultural crossroads on the Silk Road, in Gansu province, China. The caves may also be known as the Dunhuang Caves; however, this term is also used as a collective term to include other Buddhist cave sites in and around the Dunhuang area, such as the Western Thousand Buddha Caves, Eastern T",526
Mogao Caves,China,qa,wikipedia_rest,"Question: Summarize Mogao Caves. Answer: The Mogao Caves, also known as the Thousand Buddha Grottoes or Caves of the Thousand Buddhas, form a system of 500 temples 25 km (16 mi) southeast of the center of Dunhuang, an oasis located at a religious and cultural crossroads on the Silk Road, in Gansu province, China. The caves may also be known as the Dunhuang Caves; however, this term is als",391
Mogao Caves,China,qa,wikipedia_rest,"Question: What is special about Mogao Caves? Answer: The Mogao Caves, also known as the Thousand Buddha Grottoes or Caves of the Thousand Buddhas, form a system of 500 temples 25 km (16 mi) southeast of the center of Dunhuang, an oasis located at a religious and cultural crossroads on the Silk Road, in Gansu province, China. The caves may also be know",353
Mogao Caves,China,wiki_extract,wikipedia_api,"Background (Mogao Caves, Wikipedia extract): The Mogao Caves, also known as the Thousand Buddha Grottoes or Caves of the Thousand Buddhas, form a system of 500 temples 25 km (16 mi) southeast of the center of Dunhuang, an oasis located at a religious and cultural crossroads on the Silk Road, in Gansu province, China. The caves may also be known as the Dunhuang Caves; however, this term is also used as a collective term to include other Buddhist cave sites in and around the Dunhuang area, such as the Western Thousand Buddha Caves, Eastern Thousand Buddha Caves, Yulin Caves, and Five Temple Caves. The caves contain some of the finest examples of Buddhist art spanning a period of 1,000 years. The first caves were dug out in 366 CE as places of Buddhist meditation and worship; later the caves became a place of pilgrimage, and caves continued to be built at the site until the 14th century. The Mogao Caves are the best known of the Chine",945
Mogao Caves,China,chat,wikipedia_api+csv,"User: Tell me about Mogao Caves. Assistant: The Mogao Caves, also known as the Thousand Buddha Grottoes or Caves of the Thousand Buddhas, form a system of 500 temples 25 km (16 mi) southeast of the center of Dunhuang, an oasis located at a religious and cultural crossroads on the Silk Road, in Gansu province, China. The ca User: Where is it? Assistant: Mogao Caves is in China, Asia.",385
Mogao Caves,China,qa,wikipedia_api,"Question: Give a detailed overview of Mogao Caves. Answer: The Mogao Caves, also known as the Thousand Buddha Grottoes or Caves of the Thousand Buddhas, form a system of 500 temples 25 km (16 mi) southeast of the center of Dunhuang, an oasis located at a religious and cultural crossroads on the Silk Road, in Gansu province, China. The caves may also be known as the Dunhuang Caves; however, this term is also used as a collective term to include other Buddh",459
Potala Palace,China,dossier,curated_csv,"Site: Potala Palace. Country: China. Continent: Asia. Era: 7th-17th century CE (midpoint 1650 CE). Civilization: Tibetan Empire. Religion: Buddhism. Architecture: Tibetan monastic-palace architecture. Material: Stone, wood, rammed earth. Structure: Palace & monastery complex. Preservation: Good. Popularity: Very high.",319
Potala Palace,China,qa,curated_csv,"Question: Where is Potala Palace? Answer: Potala Palace is in China, Asia.",74
Potala Palace,China,qa,curated_csv,"Question: What is the architecture of Potala Palace? Answer: Tibetan monastic-palace architecture using Stone, wood, rammed earth.",130
Potala Palace,China,qa,curated_csv,"Question: What era is Potala Palace from? Answer: Potala Palace belongs to the 7th-17th century CE era, associated with Tibetan Empire.",135
Potala Palace,China,qa,curated_csv,Question: What religion is linked to Potala Palace? Answer: Buddhism. Structure type: Palace & monastery complex. Preservation: Good.,133
Potala Palace,China,qa,curated_csv,"Question: Tell me about Potala Palace. Answer: Site: Potala Palace. Country: China. Continent: Asia. Era: 7th-17th century CE (midpoint 1650 CE). Civilization: Tibetan Empire. Religion: Buddhism. Architecture: Tibetan monastic-palace architecture. Material: Stone, wood, rammed earth. Structure: Palace & monastery complex. Preservation: Good. Popularity: Very high.",366
Potala Palace,China,wiki_summary,wikipedia_rest,"Background (Potala Palace): Potala Palace is a museum complex in Lhasa, the capital of the Tibet Autonomous Region of China. It was formerly the winter palace of the Dalai Lamas, built in the dzong style on Marpo Ri. From 1649 until 1959 it served as the Dalai Lamas' residence, after which it became chiefly a museum following the annexation of Tibet by the People's Republic of China.",386
Potala Palace,China,qa,wikipedia_rest,"Question: Summarize Potala Palace. Answer: Potala Palace is a museum complex in Lhasa, the capital of the Tibet Autonomous Region of China. It was formerly the winter palace of the Dalai Lamas, built in the dzong style on Marpo Ri. From 1649 until 1959 it served as the Dalai Lamas' residence, after which it became chiefly a museum following the annexation of Tibet by the People's Republic o",393
Potala Palace,China,qa,wikipedia_rest,"Question: What is special about Potala Palace? Answer: Potala Palace is a museum complex in Lhasa, the capital of the Tibet Autonomous Region of China. It was formerly the winter palace of the Dalai Lamas, built in the dzong style on Marpo Ri. From 1649 until 1959 it served as the Dalai Lamas' residence, after which it became chiefly a museum following ",355
Potala Palace,China,wiki_extract,wikipedia_api,"Background (Potala Palace, Wikipedia extract): Potala Palace (Tibetan: , Wylie: pho brang po ta la; simplified Chinese: ; traditional Chinese: ; pinyin: B d l G ng) is a museum complex in Lhasa, the capital of the Tibet Autonomous Region of China. It was formerly the winter palace of the Dalai Lamas, built in the dzong style on Marpo Ri (Red Mountain). From 1649 until 1959 it served as the Dalai Lamas' residence, after which it became chiefly a museum following the annexation of Tibet by the People's Republic of China. The palace is named after Mount Potalaka, regarded in Buddhist tradition as the mythical abode of the bodhisattva Avalokite vara. Construction of the present structure was begun in 1645 at the order of the 5th Dalai Lama, advised by Konchog Chophel, the Thirty-fifth Ganden Tripa of the Gelug school. It was built on the site of an earlier palace attributed to Songtsen Gampo (traditionally dated to 637). Built at an alti",947
Potala Palace,China,chat,wikipedia_api+csv,"User: Tell me about Potala Palace. Assistant: Potala Palace (Tibetan: , Wylie: pho brang po ta la; simplified Chinese: ; traditional Chinese: ; pinyin: B d l G ng) is a museum complex in Lhasa, the capital of the Tibet Autonomous Region of China. It was formerly the winter palace of the Dalai Lamas, built in the dzong style  User: Where is it? Assistant: Potala Palace is in China, Asia.",389
Potala Palace,China,qa,wikipedia_api,"Question: Give a detailed overview of Potala Palace. Answer: Potala Palace (Tibetan: , Wylie: pho brang po ta la; simplified Chinese: ; traditional Chinese: ; pinyin: B d l G ng) is a museum complex in Lhasa, the capital of the Tibet Autonomous Region of China. It was formerly the winter palace of the Dalai Lamas, built in the dzong style on Marpo Ri (Red Mountain). From 1649 until 1959 it served as the Dalai Lamas' residence, after which it became chiefly ",461
Ming Xiaoling Mausoleum,China,dossier,curated_csv,"Site: Ming Xiaoling Mausoleum. Country: China. Continent: Asia. Era: 14th century CE (midpoint 1400 CE). Civilization: Ming Dynasty. Religion: Ancestor worship. Architecture: Imperial mausoleum. Material: Stone, brick. Structure: Mausoleum with pavilions. Preservation: Good. Popularity: High.",293
Ming Xiaoling Mausoleum,China,qa,curated_csv,"Question: Where is Ming Xiaoling Mausoleum? Answer: Ming Xiaoling Mausoleum is in China, Asia.",94
Ming Xiaoling Mausoleum,China,qa,curated_csv,"Question: What is the architecture of Ming Xiaoling Mausoleum? Answer: Imperial mausoleum using Stone, brick.",109
Ming Xiaoling Mausoleum,China,qa,curated_csv,"Question: What era is Ming Xiaoling Mausoleum from? Answer: Ming Xiaoling Mausoleum belongs to the 14th century CE era, associated with Ming Dynasty.",149
Ming Xiaoling Mausoleum,China,qa,curated_csv,Question: What religion is linked to Ming Xiaoling Mausoleum? Answer: Ancestor worship. Structure type: Mausoleum with pavilions. Preservation: Good.,149
Ming Xiaoling Mausoleum,China,qa,curated_csv,"Question: Tell me about Ming Xiaoling Mausoleum. Answer: Site: Ming Xiaoling Mausoleum. Country: China. Continent: Asia. Era: 14th century CE (midpoint 1400 CE). Civilization: Ming Dynasty. Religion: Ancestor worship. Architecture: Imperial mausoleum. Material: Stone, brick. Structure: Mausoleum with pavilions. Preservation: Good. Popularity: High.",350
Ming Xiaoling Mausoleum,China,wiki_summary,wikipedia_rest,"Background (Ming Xiaoling Mausoleum): The Ming Xiaoling is the mausoleum of the Hongwu Emperor, the founder of the Ming dynasty. It lies at the southern foot of Purple Mountain, located east of the historical centre of Nanjing. The legend says that in order to prevent robbery of the tomb, 13 identical processions of funeral troops started from 13 city gates to obscure the real burying site.",393
Ming Xiaoling Mausoleum,China,qa,wikipedia_rest,"Question: Summarize Ming Xiaoling Mausoleum. Answer: The Ming Xiaoling is the mausoleum of the Hongwu Emperor, the founder of the Ming dynasty. It lies at the southern foot of Purple Mountain, located east of the historical centre of Nanjing. The legend says that in order to prevent robbery of the tomb, 13 identical processions of funeral troops started from 13 city gates to obscure the real burying ",403
Ming Xiaoling Mausoleum,China,qa,wikipedia_rest,"Question: What is special about Ming Xiaoling Mausoleum? Answer: The Ming Xiaoling is the mausoleum of the Hongwu Emperor, the founder of the Ming dynasty. It lies at the southern foot of Purple Mountain, located east of the historical centre of Nanjing. The legend says that in order to prevent robbery of the tomb, 13 identical processions of funeral troops start",365
